1.6995,1.884,1.4342,1.1531,1.9898,1.8421,2.1936,1.992,2.1075,1.3347,1.6526,1.1798,2.2098,2.0929,1.271,1.2944,2.1827,2.061
1.2926,2.0918,1.4911,1.7812,1.7544,1.9647,1.3541,2.0413,1.3572,2.1331,1.1791,1.3333,1.8563,1.8669,1.745,2.0124,1.8494,1.4872
2.2059,1.3051,1.3822,1.9057,2.0643,1.1195,1.5581,1.8007,1.4421,2.2009,1.9268,2.2811,1.1874,1.4041,1.1154,1.2997,1.6351,1.8022
1.1,1.178,1.1043,1.5501,1.1467,1.1349,1.6666,1.6819,2.1739,1.9684,2.0268,1.4401,1.3831,1.2695,1.8969,1.5989,1.6859,1.8441
1.6434,1.4612,2.1583,1.9152,1.7069,1.6772,1.9122,1.614,1.8004,1.6731,1.5108,1.9992,2.1643,1.3538,1.1363,2.0362,1.7976,2.2205
2.1788,1.7821,1.1375,1.9344,1.151,1.7333,1.2041,1.3145,1.5571,2.1504,2.0687,1.1632,2.0964,2.0354,1.8646,2.1838,2.1993,1.949
1.2465,2.2146,1.3373,1.3848,1.6157,1.8074,1.2736,2.1838,2.0017,1.32,1.4588,2.0355,2.1352,1.836,1.387,2.1225,1.1192,1.5689
1.278,1.9984,1.244,1.738,1.8985,1.6615,1.3971,1.5468,1.5055,1.8051,1.7404,1.4124,1.7001,2.2493,1.2881,1.8856,1.5011,1.7554
1.785,1.2336,1.3406,1.1265,2.078,1.2813,1.857,2.044,1.3498,1.2445,1.3128,2.2805,1.9589,1.8523,1.9567,2.0731,1.8067,1.3025
2.1998,1.848,1.442,1.2623,1.8594,1.3713,1.9245,1.2146,1.7113,1.7264,1.9649,2.1594,1.854,2.208,1.535,1.5183,1.2693,1.5406
1.422,1.5536,1.8104,1.8649,1.925,2.2998,2.1472,2.0838,1.8898,1.3588,1.6262,1.2816,2.1325,1.1048,1.2542,1.8953,1.699,1.4806
1.7276,1.5791,1.1836,1.5891,1.2723,1.7377,1.6033,2.1962,1.3078,1.7396,2.0784,1.1493,2.1837,1.596,1.2686,1.8325,1.7353,1.1978
1.7541,1.2194,1.2841,2.0705,2.1417,1.547,1.4777,2.1971,1.7273,1.49,2.0396,1.1957,2.2152,1.2892,1.8968,1.5129,1.1392,1.555
1.3919,1.1146,2.2407,2.2777,1.5433,1.7031,1.5222,2.0582,1.3602,2.2617,1.3808,1.77,1.9503,1.1327,1.3574,2.1019,1.3802,1.8416
1.2695,1.7891,1.2582,1.3815,2.1083,1.3254,1.799,2.0603,1.4888,1.1282,1.6937,1.6107,1.9026,1.2631,1.9369,1.4412,2.0122,2.1843
1.1938,1.4034,2.2263,1.638,1.7227,2.1291,1.9028,1.2722,1.2937,1.1563,1.3851,1.847,1.8433,1.7662,1.5674,1.6994,1.1674,1.7254
1.4184,1.206,1.3646,2.1101,1.9541,1.4227,1.8361,1.4479,2.2974,1.6067,1.7755,1.8398,2.1507,2.1026,1.2816,2.2195,1.616,1.6577
1.8688,2.1623,1.2704,2.1004,1.7933,1.854,1.9821,1.8196,1.774,2.0777,1.5827,1.2428,1.8753,1.6576,1.8114,1.5812,1.8708,1.8257
1.8088,1.6999,1.5117,2.1262,1.2408,1.8978,2.2137,1.936,1.8203,1.5165,1.9484,1.4753,1.6632,1.9166,1.6525,1.2752,1.4085,2.1612
2.1885,1.9954,1.4362,2.1716,1.1554,1.5388,2.0102,1.1739,1.7463,2.0732,1.9429,1.4023,1.6307,1.6834,1.5625,1.3971,2.2916,1.5089
1.7968,1.1052,1.5287,2.2751,2.1546,2.2659,1.3487,1.6537,2.2908,1.8433,1.9742,2.1422,1.9469,2.2666,1.625,1.2571,1.8894,2.1919
1.2431,1.5742,1.1182,1.4548,1.4112,1.6081,1.1177,1.1249,1.4324,1.7515,2.2407,1.7291,1.7984,1.5395,1.9802,1.6108,1.6544,1.7673
1.1151,1.9894,2.0909,1.436,1.3883,1.8707,1.1988,1.1197,2.2702,1.7992,1.8386,1.7135,2.2072,1.2849,2.0527,1.983,1.9136,1.7415
1.6846,1.9447,1.8072,2.0921,1.2128,2.0919,1.2994,1.5343,1.498,1.3634,2.1113,2.245,1.4575,2.0984,1.2899,1.1915,2.2331,1.889
2.2141,1.515,1.8569,1.6922,1.2875,1.9403,2.255,2.0764,1.1507,1.1546,1.3729,2.0001,1.5764,1.1416,2.1297,1.3609,1.9795,1.2755
1.2544,1.8977,1.1051,1.5446,1.7665,1.5921,2.0479,1.1097,2.2677,2.1572,1.1528,1.3906,1.4272,2.2557,1.9076,1.5647,1.848,1.671
1.721,2.2175,1.6568,2.1938,1.7128,2.1982,2.2972,1.891,1.1231,1.4494,2.0108,1.187,2.0462,1.7911,1.8328,2.1751,1.3696,1.9666
1.9081,1.8341,1.4452,2.0174,1.8835,1.1468,1.9051,2.2227,2.0571,1.4507,1.881,1.9242,2.2353,2.2091,1.6504,1.2216,1.1488,1.5348
1.3673,1.4236,2.2749,1.2126,1.7422,1.1542,1.6351,1.2838,1.9514,1.6827,1.785,1.5298,1.3161,1.607,1.6571,1.8423,1.772,1.6346
2.0644,1.9613,1.1095,1.9264,1.7559,1.5116,1.6843,2.1096,1.481,2.2511,1.592,2.0572,1.3263,1.1789,1.882,1.6794,1.1887,2.0346
2.0078,1.6108,1.787,1.5705,2.1055,1.5865,1.6757,1.5025,1.2231,1.5391,1.1085,1.166,1.3459,1.53,2.05,1.594,1.1711,1.6592
2.1511,2.2878,1.3096,2.0835,1.2275,2.2013,1.4574,1.9725,1.7298,2.091,1.2164,1.2585,1.6747,2.1108,1.6016,1.8244,1.5706,1.8763
2.037,1.8428,1.9235,1.4985,1.9179,1.4935,1.8413,1.3668,1.6666,1.4133,1.4879,1.6409,1.351,1.1793,1.4496,1.9614,2.2859,1.5245
2.0783,1.6515,1.9181,1.9518,1.8368,2.1951,1.1448,2.0489,2.2576,1.9976,1.3374,2.1822,1.3918,1.7441,1.7297,1.2227,1.7502,1.904
1.8511,1.482,1.5313,1.8224,1.4748,1.4159,1.5325,1.6725,1.8927,1.1917,1.2094,2.0658,1.3642,1.9586,1.1582,1.2918,1.3205,1.1615
1.2755,1.201,1.4876,1.5607,1.1341,2.2344,1.8896,2.1994,1.2272,1.788,1.9333,1.8253,1.1335,1.5021,1.4474,1.4355,1.7285,1.5306
1.7401,1.802,2.1508,2.2023,2.0456,1.402,1.2464,1.6457,1.2791,1.5769,2.2737,2.24,2.2273,1.1168,1.4092,1.3177,1.473,2.1128
1.7521,1.616,1.7221,1.6323,1.4578,1.6403,1.2382,1.6881,1.6174,1.9606,2.2689,1.4279,1.8349,1.139,1.5524,1.9744,1.2555,1.2735
1.1762,1.8559,1.8973,2.1739,1.3972,1.525,1.837,1.7849,2.2895,1.5917,1.4146,1.2244,1.2329,1.3839,2.0428,1.8306,1.659,2.1493
2.0794,2.0543,2.2813,1.7268,1.5245,1.1254,2.0435,2.1585,1.2889,1.6464,1.5594,2.2586,1.2017,1.6957,1.6193,1.3363,1.9214,1.3883
2.1667,1.7036,1.5691,2.0502,1.2204,1.7682,1.6173,1.1789,1.6988,1.5269,1.7026,1.55,1.9835,1.8999,1.4875,2.0619,1.5418,1.4777
1.8548,1.8824,1.4515,1.6376,1.2577,2.1105,1.7414,1.7316,2.1232,1.1752,1.3079,1.559,1.4869,1.6564,1.8487,1.7278,1.6286,1.4445
1.915,2.0335,1.5713,2.0804,1.3562,2.1545,1.7979,1.9138,1.4152,1.6938,2.2459,1.4973,1.6657,1.3399,2.2556,2.2299,2.1175,1.3569
1.3243,1.6674,2.2926,2.2352,1.5775,1.8015,1.4293,2.2106,1.5511,1.2153,1.9776,1.7829,1.2645,2.0266,2.1157,1.1941,1.9626,1.4514
1.8194,1.5357,2.0742,2.2441,1.2734,2.2713,1.8628,1.6603,1.2607,2.1638,1.7059,1.2397,1.5272,1.7253,1.9283,1.3424,1.1571,1.1365
1.9543,1.8459,2.2117,2.0722,1.2484,2.2067,1.7805,1.1506,1.2353,1.5728,1.8986,2.2438,1.4347,1.949,1.9682,1.2601,2.1553,1.2435
1.9743,1.1685,2.192,1.4257,1.78,2.0312,2.0589,1.5629,1.2172,1.378,1.6147,1.6304,1.6605,2.0748,1.8494,1.8555,1.8621,2.2398
2.2698,1.4084,1.5405,2.2053,1.6195,1.9549,1.7633,1.9946,2.0269,1.8246,1.5249,1.3248,2.0294,1.6922,1.2974,1.6262,1.3994,2.0955
1.7936,2.1715,1.6972,1.2072,2.0746,1.9482,1.2295,1.9056,1.8514,1.9147,1.2282,1.5427,2.1991,1.9114,2.2763,1.8644,1.6317,1.6023
1.5935,1.6203,1.2109,1.863,1.7998,1.6011,1.2873,1.9312,1.3715,1.4427,1.7327,1.7413,1.3854,2.2797,1.9032,1.7202,2.0471,1.6043
1.5891,2.1273,2.0945,1.4081,1.7948,2.1611,1.7738,1.1493,1.6563,2.2611,1.4171,1.836,2.2909,2.0017,1.6071,1.9924,2.2179,1.9781
1.2983,1.7222,2.1823,1.6347,2.172,2.0732,1.5171,2.1035,1.1274,1.2359,1.1003,1.1369,1.6578,1.1634,2.2755,1.5467,1.2352,2.2675
2.2174,1.1195,1.3313,1.6404,1.8301,1.1032,1.3138,1.4021,1.9954,1.3505,1.2227,1.523,1.3741,1.7699,1.5076,1.8775,1.2033,1.4541
2.0505,2.1456,2.196,1.6109,1.8717,1.4939,2.1845,1.4534,1.495,1.5531,1.6169,2.0161,1.9187,2.1298,2.2984,1.1694,2.2891,1.8835
2.2296,1.4432,1.133,2.2947,1.9222,2.1648,1.9007,1.518,1.5483,1.1129,1.3902,2.0625,1.7931,1.5089,1.1967,1.6939,1.2785,1.5607
1.2612,1.33,1.3874,1.3805,2.1301,1.231,1.1665,2.249,1.5135,1.1459,1.6026,2.222,1.8471,1.9557,1.2601,1.6112,1.6797,2.2923
1.6639,1.4124,1.5661,2.1158,1.5529,2.2506,1.9555,1.5981,1.5413,1.7179,2.1025,2.1396,1.4929,1.6786,1.8348,2.1878,1.5361,1.1714
2.1956,1.837,1.7577,1.7256,1.313,1.2654,1.9695,2.2835,2.2328,1.7542,1.6383,1.2513,1.5749,1.302,1.1515,1.3879,1.4823,1.8433
2.1263,1.4248,1.6157,2.196,1.9779,1.4868,2.009,1.2814,1.3647,2.0232,1.9397,1.1065,2.2023,2.2578,1.879,1.4831,1.1655,2.2075
1.8588,1.9521,1.3923,1.979,1.6745,1.5022,1.7345,2.0798,1.723,1.6846,2.1155,1.8752,1.3358,1.4386,1.4232,2.2995,1.9522,1.6719
1.9986,1.1433,2.0804,2.1576,1.7034,1.2498,1.2022,1.5001,1.1457,1.9655,2.0343,1.2736,1.8082,2.0729,2.1062,1.2521,1.3382,1.4837
1.398,1.2371,1.8235,1.8017,1.2776,1.9069,1.9189,1.2614,1.738,1.426,1.723,1.2455,1.4437,1.2954,2.0701,1.7505,2.28,2.0861
1.7655,1.7723,1.889,2.1759,1.4078,1.2295,1.8899,1.9772,1.2131,2.2156,1.6609,1.9418,1.3147,2.2461,1.4853,1.1321,2.2823,1.538
1.1985,1.1825,1.5557,1.2699,1.2375,1.5605,1.9423,1.9587,2.2125,1.4039,1.3777,1.4781,1.5393,2.0455,1.1536,1.4512,1.7461,1.5013
2.2564,2.194,1.8194,2.2884,1.8431,1.5337,1.2838,2.28,1.6334,1.4154,2.1853,1.351,1.7193,1.3817,1.5888,1.2176,2.0845,1.3054
1.5252,1.2004,1.3996,1.6784,2.2572,2.1407,1.1737,2.2992,1.5947,1.1058,1.597,1.8122,1.2171,1.2147,1.5558,2.2632,1.8264,1.8469
1.2359,2.1759,2.1314,1.8913,1.8678,2.0789,1.136,1.4175,2.1862,1.4082,1.9547,1.7097,1.3387,2.0959,1.4959,1.2826,1.5985,1.9179
1.2176,1.6722,1.3008,1.9711,1.9926,1.2772,2.139,1.6737,1.8092,1.5794,1.7983,1.8212,1.6208,1.5425,1.4425,1.9387,1.6225,1.9125
1.6789,1.7413,2.1065,1.8488,1.516,2.0224,2.0989,1.6028,2.2429,2.1251,2.2777,1.2104,1.7405,1.9887,1.6864,2.0583,1.7297,1.5562
2.1025,2.2055,2.0286,2.1067,2.1777,1.9705,1.5874,1.5571,1.3988,2.253,1.4804,2.2639,1.4205,1.8336,1.3934,1.4803,1.4154,1.1262
1.9271,1.9479,1.9454,1.6854,1.7692,1.9758,2.1049,1.4367,1.4761,1.2672,1.7442,1.9281,2.0635,1.7472,1.4335,1.8371,2.2933,1.8388
1.9876,1.2555,1.4792,2.0424,1.9967,1.6385,1.4063,1.8675,2.1351,1.2006,1.2862,1.6647,1.1059,2.2834,1.3697,2.1927,1.837,1.5208
1.7111,1.9648,2.1395,1.174,1.3721,1.6111,2.1024,1.5174,1.706,1.8648,1.8859,1.5105,2.0607,1.4991,1.6321,1.7549,1.877,2.2646
2.0258,1.9185,1.6584,1.7206,1.564,1.6737,1.3684,1.8273,1.9304,2.0939,2.1103,1.1753,1.4326,1.1216,1.6888,1.2726,1.36,1.7329
1.5739,1.1849,2.0525,1.1554,2.2498,1.3319,1.342,1.3657,1.6697,1.8251,1.1584,1.9942,1.2188,1.5264,1.8997,2.1529,1.3254,2.0488
1.2027,1.2671,1.9575,1.3583,1.9557,1.6913,1.6781,1.5795,2.0421,1.8609,1.8164,1.1206,2.2622,1.8966,1.3816,1.9197,1.8366,1.7722
2.0418,1.2566,1.4175,1.913,1.3814,2.0838,1.4857,1.6444,1.6099,1.6961,1.2779,1.3023,1.4786,1.5829,1.3805,1.7437,1.4638,2.2306
1.7181,1.1535,2.0671,1.5042,1.6082,2.0099,1.1541,1.8201,1.3847,1.5082,1.8912,1.8078,1.261,1.6141,1.4407,2.0201,1.5175,2.0257
1.2146,2.1643,1.1666,2.2803,1.4351,2.086,1.7487,1.2746,1.4337,1.283,2.2033,2.103,1.779,1.2711,1.3047,2.2147,1.3084,1.6094
1.3618,1.3015,1.856,1.2758,2.1755,1.4462,1.6296,1.3724,1.2198,1.3312,2.165,1.1861,1.3546,1.4602,1.4347,1.6645,1.6412,1.1561
2.1841,1.1341,1.8743,1.2506,1.5216,1.9116,1.4799,1.7484,1.4696,1.8305,1.737,2.1771,1.6351,1.2758,2.0069,1.7991,1.3783,1.5752
1.4255,1.5603,1.5517,2.2811,1.293,1.7952,1.1134,2.0522,1.7663,1.1727,2.0829,2.1512,2.0928,2.1471,2.1512,2.2279,1.3653,1.362
1.9812,1.7544,1.2015,2.2109,1.9948,1.1646,1.959,1.6963,1.1748,2.0251,1.3228,1.6213,1.3581,1.2033,1.2862,2.0872,1.577,1.4631
1.8206,2.0472,2.2059,2.2586,1.6376,2.1685,2.0221,1.5664,1.855,1.4653,1.5998,1.2077,2.1874,1.4009,1.7401,1.4971,2.0817,2.1334
1.7563,1.9512,1.1867,1.3503,2.2217,1.2945,2.0954,2.2171,1.9428,1.3992,2.0842,1.8812,1.5971,1.2416,1.4441,1.9952,1.9596,1.1866
1.8835,1.9219,1.7957,2.1908,1.2809,1.6901,1.8511,1.3901,2.1844,1.469,1.2478,2.2593,2.091,1.7939,1.6341,1.2326,1.18,1.583
1.3163,1.639,1.8436,2.0645,1.81,1.8781,1.6643,1.2971,1.9684,1.4987,1.8258,1.4239,1.7277,1.2168,1.6166,1.765,1.7229,2.2459
1.9181,1.5252,2.2108,1.2842,1.9815,1.5358,1.5366,2.1191,1.8498,1.1519,1.2649,2.1581,2.0481,1.1131,1.725,2.1126,1.9172,1.787
1.2714,1.6041,1.8665,1.4603,1.5315,1.3435,1.2683,1.5753,2.1648,2.2063,1.2572,2.1895,1.4798,1.5547,1.8315,1.7184,1.4843,2.0154
1.7233,1.8732,1.7141,1.7386,1.5803,1.9112,1.8703,1.6935,1.2547,2.2418,2.1063,1.8436,2.0115,1.2746,1.4916,1.1785,1.6458,1.8963
1.1702,1.8124,1.2624,1.4107,1.6613,2.2395,1.8273,2.2757,1.6219,1.5652,1.7943,1.1466,1.7839,1.1698,1.644,1.4263,1.8571,1.252
1.2744,1.3279,2.2872,1.8551,2.102,2.099,2.247,1.1145,2.0188,1.567,1.5898,1.1931,1.6806,1.4823,1.1848,1.6289,1.5256,1.7179
1.4296,1.3989,1.3901,1.973,1.626,1.3368,1.2356,1.5823,1.5311,2.1944,2.2911,2.0695,1.3194,1.3581,2.1537,1.8969,1.3231,2.0806
1.8983,1.2242,1.3801,1.2385,2.2126,2.0478,2.1453,1.4611,1.898,1.6506,1.3831,1.2179,1.238,1.9816,2.205,1.5089,1.7421,1.907
1.1631,2.1399,2.0347,2.298,1.6016,2.0278,1.7948,1.8558,1.2469,1.5728,2.2886,2.2365,1.4666,1.4071,2.2116,1.2894,1.2875,1.6483
1.6417,2.221,1.6217,1.6771,1.4509,2.0135,1.3397,2.2963,1.9483,1.3122,2.2953,1.4164,2.2521,1.3462,1.5861,1.3793,1.9235,2.0193
1.3283,2.0492,1.9962,1.7515,1.2836,1.549,1.5233,1.827,1.2371,1.8294,2.0021,1.4612,1.2989,2.2979,1.316,1.8191,1.6683,1.7509
1.7757,1.597,2.0015,1.3881,1.3017,1.1418,2.0726,2.0628,1.9711,1.476,1.9699,1.7923,1.6964,2.2285,2.0369,2.1352,2.1589,1.9555
2.0161,1.5696,1.1735,1.548,1.3799,1.3956,1.4539,1.8416,1.2502,1.9355,2.1187,1.8391,2.1691,1.1956,2.2197,1.5561,1.9103,1.3711
2.0187,2.2308,1.6841,1.107,1.2239,1.3759,1.6133,1.3704,1.6803,1.9247,1.1275,1.3199,1.9747,2.2892,2.1324,1.3694,1.8694,1.2966
1.9761,2.2578,1.4733,1.9311,2.1258,1.2068,1.9322,1.4768,1.6191,1.383,2.2499,1.7347,2.218,1.5649,1.4814,1.2377,1.2168,2.0698
1.8048,2.0884,1.462,1.756,1.3932,1.5128,1.6101,1.3396,1.7034,1.4205,1.2892,1.6019,1.8044,1.4088,1.2127,1.608,1.9486,1.3145
2.1859,1.6269,1.2505,1.65,1.3323,1.6518,2.1417,2.0866,2.1582,2.1307,1.8585,2.0726,1.7349,2.1454,1.1723,1.6758,1.1818,2.118
1.1469,1.2117,1.6514,1.5795,1.5564,1.4502,1.9873,1.971,1.778,1.847,1.7302,2.0218,1.6225,1.6868,2.2148,1.662,2.2074,1.3172
2.2889,1.4567,1.2636,1.8566,2.1062,1.8,1.7053,2.0109,1.6968,2.0537,1.2326,1.7497,2.2711,1.9541,1.9132,2.0949,2.2459,1.7107
1.3005,2.2787,1.2078,1.4689,1.3982,2.0346,2.1779,2.2528,1.4501,1.7726,1.9839,1.9669,1.6086,1.4739,1.3138,2.0181,1.3473,1.5799
1.8768,2.0193,1.1463,1.6974,1.8608,1.7138,1.4257,1.1542,1.8248,1.7937,1.474,1.6205,2.0777,1.4762,1.7958,1.3744,1.3624,1.9988
1.4464,1.3574,1.1597,1.396,1.4261,1.9978,1.1902,1.3943,2.2136,2.0495,1.4239,1.1622,1.1291,1.8499,1.8423,1.4183,1.2645,2.1297
1.6044,2.1668,1.4255,1.9174,1.5852,2.1128,1.5849,1.1321,1.9619,1.1684,1.173,1.5189,1.3876,1.6952,1.4306,1.9521,1.505,1.9203
2.0028,1.8585,1.6346,2.0232,1.5448,1.8395,1.3442,1.8131,1.2823,1.2018,2.0726,1.6393,1.1807,2.2819,1.5816,2.145,1.2715,1.2498
1.2805,2.1439,2.2896,1.8734,1.7827,1.3827,1.328,2.295,1.675,2.0826,1.1251,1.5415,1.8903,1.9691,2.2819,1.6325,1.1227,1.104
1.3371,1.7328,1.2419,1.9449,2.2046,1.7081,2.263,1.796,1.1288,1.903,2.0616,1.1249,1.5382,1.5323,2.273,1.6901,1.8148,1.4705
2.2353,1.8683,1.1287,1.1713,2.0552,1.9387,1.5386,1.3349,1.5529,1.2506,1.93,1.681,1.3338,1.5698,1.1423,1.131,1.9401,1.1512
2.1649,1.3469,2.1785,1.1118,1.8734,1.99,1.7522,1.2483,1.3475,2.0652,1.5139,1.8046,2.1751,1.7868,1.5961,1.5906,1.1147,2.1536
1.4726,1.384,1.9977,1.4298,2.2238,1.2588,2.0752,1.2034,1.5254,2.2921,2.2796,1.9468,1.9118,1.197,1.8021,1.4,1.3177,1.4412
1.7065,1.1265,1.1427,1.6868,1.6919,1.4109,1.6903,1.9162,1.8069,1.8762,2.0166,1.9732,2.1908,2.187,1.2392,2.2785,1.1506,2.0093
1.9431,1.7887,1.519,1.5244,2.1802,2.0867,1.5462,1.6575,1.7674,1.459,2.2649,1.8947,1.5591,1.5865,1.1118,1.9897,2.0089,1.3016
1.8242,1.6221,1.9551,1.7884,1.9701,1.6877,2.1278,1.8592,1.311,1.3699,1.1177,1.8754,1.2413,1.3342,2.0035,1.7948,1.21,1.4009
1.2915,2.1391,1.8337,1.8956,2.2993,1.2728,1.4458,1.4132,1.1254,1.9473,1.5615,1.1347,1.7189,1.8863,1.4522,1.9443,2.2559,2.0098
1.3802,2.009,1.4982,2.1509,1.9277,1.8315,1.5811,1.3181,1.1577,1.6249,1.5677,1.4293,2.074,2.2327,1.601,1.9033,2.1563,1.6628
2.2529,1.6163,1.5207,1.3722,1.4315,1.113,1.4582,1.8039,1.5875,2.2475,1.6303,1.3135,1.3112,1.1899,2.0277,1.9098,1.892,2.2693
1.5037,1.9819,1.6264,2.1594,1.6432,1.7107,2.1765,1.8784,2.2297,1.9075,1.7694,1.5682,1.2961,2.1812,1.8729,1.5966,1.6507,1.703
1.2049,2.2032,2.1601,2.2241,1.551,1.523,1.8522,1.2946,1.4225,1.1162,1.7598,1.9832,2.2739,1.6285,1.6838,1.4329,1.8656,2.2716
1.13,1.71,2.2633,1.1366,1.4308,2.1576,1.5702,1.6626,1.9831,1.6908,2.0877,1.3076,1.9886,2.0039,1.6567,1.6812,1.2678,2.0642
1.2374,1.8513,1.5006,1.8943,2.0694,1.6734,1.4632,1.648,1.3036,1.8983,1.433,2.2699,2.0286,2.1613,2.1907,1.1996,2.0224,1.4894
1.4774,1.8178,2.2328,1.179,1.2956,1.2619,2.2493,1.244,1.5379,1.4171,1.2217,1.4944,1.693,1.2604,1.3269,2.1168,2.0177,1.5071
1.9208,1.8254,2.0824,1.4923,1.5465,1.1552,1.7334,1.1429,2.2448,2.2326,1.3521,1.9279,1.372,2.0234,1.5397,2.2644,2.1509,1.9538
1.971,1.7563,2.1876,1.2991,1.7705,1.6318,1.6427,1.1406,2.1961,1.9749,1.8108,1.1559,1.9954,1.8618,2.2376,1.774,2.1283,2.2243
1.8319,1.4715,2.2932,1.6824,1.5377,1.8447,2.0984,1.9664,1.9938,1.2217,1.6067,1.7807,2.2236,1.4318,2.1607,1.3017,1.9259,1.8037
1.6193,1.4998,1.312,1.9547,1.8466,2.2545,1.6486,1.1127,1.2567,1.126,1.2823,2.1181,1.516,1.2901,2.2468,2.2572,1.8841,1.9841
1.8894,1.8232,2.0966,1.5609,1.8851,1.8866,2.0553,1.9492,1.3326,1.9045,2.0922,2.2169,2.2838,1.7787,1.194,1.8682,1.7034,1.1841
1.7999,2.2629,1.676,1.1492,1.4471,2.1477,1.6962,1.8703,1.3675,1.1967,2.2113,1.2938,1.4105,1.9457,1.5737,2.2128,1.1901,1.1403
1.8173,1.9379,1.3755,1.2883,1.2999,1.243,2.0066,1.3993,1.4102,2.1231,1.1412,1.8492,1.7978,1.437,1.9848,1.9336,1.6484,1.2344
1.6506,2.0565,1.597,1.574,1.5075,2.2464,1.3348,1.9686,1.1066,1.8023,1.9152,2.0214,1.7094,2.0594,1.973,1.1206,1.7911,1.1281
1.5691,1.1605,1.6307,1.7487,1.6829,2.1172,1.1285,2.2077,1.3901,1.3725,2.0255,2.1251,1.5075,1.6221,1.3721,2.1372,1.4611,1.5981
1.6076,1.8576,1.3669,1.5317,1.7306,1.2526,1.2426,1.3457,1.242,1.8851,1.1971,1.3869,1.7551,1.8317,1.2101,1.6614,2.1849,1.6904
1.9501,1.6865,1.88,1.221,2.2711,2.0446,1.7881,1.1287,1.8129,1.82,1.2306,2.2843,1.4826,1.5977,1.7114,1.3579,1.3579,1.7545
1.4563,2.0639,1.326,1.37,1.3506,1.8382,1.1867,1.1896,2.1135,2.2552,1.7792,1.7747,2.1375,1.5454,2.1654,1.3541,1.878,2.2403
2.197,1.8096,1.5919,1.9847,1.3166,1.4126,1.3573,2.1376,2.0439,1.6874,1.4823,2.0862,1.3092,1.5162,2.1709,2.1591,1.8114,1.1666
1.145,2.1586,1.7837,2.1011,2.1876,1.1881,1.3128,1.7758,1.1988,1.2413,1.5748,1.6947,1.3044,2.1253,1.819,1.1746,1.5327,1.8984
1.4889,1.9566,1.8207,1.9248,1.6522,2.2882,1.1058,2.2728,1.6308,2.0454,2.2426,1.8782,1.6424,1.1616,2.1659,2.0391,2.0009,1.9858
1.5856,1.4499,1.4019,1.8123,2.2163,1.1787,1.4121,1.6877,2.223,1.4344,2.2198,1.8828,2.1141,1.7562,1.2671,1.5312,1.9328,1.1895
1.9716,1.1025,1.8841,1.4877,1.1767,2.0802,1.873,1.9869,1.5666,1.6021,1.291,1.1531,2.0701,1.1826,2.2318,1.1448,1.6755,1.6353
1.6819,2.21,1.5431,1.6551,2.2456,1.8464,1.1773,1.167,1.9992,2.0387,1.1197,2.2019,1.2841,1.5228,2.012,1.5531,1.8277,1.1761
